Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
01/08/2022 1:19:44 PM,"478","25.5","55","1008"
01/08/2022 1:24:44 PM,"475","25.5","55","1008"
01/08/2022 1:29:44 PM,"468","25.5","56","1008"
01/08/2022 1:34:44 PM,"561","24.5","52","1008"
01/08/2022 1:39:44 PM,"535","23.3","56","1008"
01/08/2022 1:44:44 PM,"501","22.7","60","1008"
01/08/2022 1:49:44 PM,"562","22.7","63","1007"
01/08/2022 1:54:44 PM,"989","23.2","61","1008"
01/08/2022 1:59:44 PM,"759","23.1","62","1006"
01/08/2022 2:04:44 PM,"551","23.1","62","1006"
01/08/2022 2:09:44 PM,"517","23.3","61","1005"
01/08/2022 2:14:44 PM,"489","23.3","61","1003"
01/08/2022 2:19:44 PM,"748","23.8","61","1004"
01/08/2022 2:24:44 PM,"637","24.5","56","1001"
01/08/2022 2:29:44 PM,"637","24.6","59","999"
01/08/2022 2:34:44 PM,"766","24.6","60","999"
01/08/2022 2:39:44 PM,"723","24.8","60","1001"
01/08/2022 2:44:44 PM,"786","25.1","60","1001"
01/08/2022 2:49:44 PM,"628","25.3","60","998"
01/08/2022 2:54:44 PM,"574","25.9","58","1001"
01/08/2022 2:59:44 PM,"867","26.1","58","999"
01/08/2022 3:04:44 PM,"820","26.7","57","1001"
01/08/2022 3:09:44 PM,"829","27.1","56","1004"
01/08/2022 3:14:44 PM,"1220","27.1","57","1004"
01/08/2022 3:19:44 PM,"691","27.1","56","1004"
01/08/2022 3:24:44 PM,"601","27.1","56","1004"
01/08/2022 3:29:44 PM,"561","27.0","56","1004"
01/08/2022 3:34:44 PM,"573","27.0","56","1004"
01/08/2022 3:39:44 PM,"572","26.9","56","1004"
01/08/2022 3:44:44 PM,"547","26.8","57","1004"
01/08/2022 3:49:44 PM,"526","26.7","57","1004"
01/08/2022 3:54:44 PM,"814","26.6","57","1004"
01/08/2022 3:59:44 PM,"745","26.4","58","1004"
01/08/2022 4:04:44 PM,"708","26.2","58","1004"
01/08/2022 4:09:44 PM,"689","26.1","58","1004"
01/08/2022 4:14:44 PM,"661","26.0","58","1004"
01/08/2022 4:19:44 PM,"619","25.8","59","1004"
01/08/2022 4:24:44 PM,"635","25.7","59","1004"
01/08/2022 4:29:44 PM,"622","25.5","59","1004"
01/08/2022 4:34:44 PM,"597","25.4","59","1004"
01/08/2022 4:39:44 PM,"697","25.2","58","1004"
01/08/2022 4:44:44 PM,"942","25.1","57","1003"
01/08/2022 4:49:44 PM,"718","25.1","55","1004"
01/08/2022 4:54:44 PM,"725","25.0","57","1001"
01/08/2022 4:59:44 PM,"485","25.0","45","1000"
01/08/2022 5:04:44 PM,"504","25.2","41","1000"
01/08/2022 5:09:44 PM,"488","25.5","39","999"
01/08/2022 5:14:44 PM,"512","25.8","38","1002"
01/08/2022 5:19:44 PM,"486","26.1","37","1002"
01/08/2022 5:24:44 PM,"519","26.3","35","999"
01/08/2022 5:29:44 PM,"545","26.7","39","1001"
01/08/2022 5:34:44 PM,"584","26.9","45","1002"
01/08/2022 5:39:44 PM,"555","27.1","48","998"
01/08/2022 5:44:44 PM,"1012","27.3","49","1001"
01/08/2022 5:49:44 PM,"858","27.5","50","997"
01/08/2022 5:54:44 PM,"753","27.3","52","998"
01/08/2022 5:59:44 PM,"779","27.7","51","998"
01/08/2022 6:04:44 PM,"690","27.8","51","998"
01/08/2022 6:09:44 PM,"631","27.8","43","997"
01/08/2022 6:14:44 PM,"557","27.9","40","1000"
01/08/2022 6:19:44 PM,"526","28.1","38","1002"
01/08/2022 6:24:44 PM,"520","28.3","38","1003"
01/08/2022 6:29:44 PM,"500","28.4","36","1007"
01/08/2022 6:34:44 PM,"516","28.5","34","1007"
01/08/2022 6:39:44 PM,"661","28.6","39","1009"
01/08/2022 6:44:44 PM,"729","28.5","44","1009"
01/08/2022 6:49:44 PM,"768","28.7","45","1009"
01/08/2022 6:54:44 PM,"673","28.8","47","1010"
01/08/2022 6:59:44 PM,"450","28.6","45","1010"
01/08/2022 7:04:44 PM,"463","27.3","47","1010"
01/08/2022 7:09:44 PM,"456","26.7","48","1010"
01/08/2022 7:14:44 PM,"451","26.4","49","1010"
01/08/2022 7:19:44 PM,"452","26.2","50","1010"
01/08/2022 7:24:44 PM,"438","26.1","50","1010"
01/08/2022 7:29:44 PM,"457","25.9","50","1010"
01/08/2022 7:34:44 PM,"457","25.6","51","1010"
01/08/2022 7:39:44 PM,"459","25.4","52","1010"
01/08/2022 7:44:44 PM,"461","25.1","52","1010"
01/08/2022 7:49:44 PM,"447","25.0","52","1010"
01/08/2022 7:54:44 PM,"463","24.9","53","1010"
01/08/2022 7:59:44 PM,"460","24.9","53","1011"
01/08/2022 8:04:44 PM,"488","24.9","54","1010"
01/08/2022 8:09:44 PM,"460","24.9","54","1011"
01/08/2022 8:14:44 PM,"537","25.0","54","1011"
01/08/2022 8:19:44 PM,"549","25.1","54","1011"
01/08/2022 8:24:44 PM,"587","25.1","54","1011"
01/08/2022 8:29:44 PM,"610","25.2","54","1011"
01/08/2022 8:34:44 PM,"592","25.2","54","1011"
01/08/2022 8:39:44 PM,"556","25.2","54","1011"
01/08/2022 8:44:44 PM,"542","25.2","54","1011"
01/08/2022 8:49:44 PM,"533","25.2","54","1011"
01/08/2022 8:54:44 PM,"502","25.1","54","1011"
01/08/2022 8:59:44 PM,"461","24.9","54","1011"
01/08/2022 9:04:44 PM,"478","24.8","54","1011"
01/08/2022 9:09:44 PM,"550","24.8","55","1011"
01/08/2022 9:14:44 PM,"562","24.9","55","1011"
01/08/2022 9:19:44 PM,"577","25.0","55","1011"
01/08/2022 9:24:44 PM,"611","25.0","55","1011"
01/08/2022 9:29:44 PM,"593","25.0","55","1011"
01/08/2022 9:34:44 PM,"608","25.1","55","1011"
01/08/2022 9:39:45 PM,"613","25.1","55","1011"
01/08/2022 9:44:45 PM,"625","25.1","55","1011"
01/08/2022 9:49:45 PM,"620","25.1","55","1011"
01/08/2022 9:54:45 PM,"632","25.1","55","1011"
01/08/2022 9:59:45 PM,"617","25.1","55","1012"
01/08/2022 10:04:45 PM,"626","25.2","55","1011"
01/08/2022 10:09:45 PM,"576","25.1","55","1012"
01/08/2022 10:14:45 PM,"492","24.9","55","1012"
01/08/2022 10:19:45 PM,"491","24.8","55","1012"
01/08/2022 10:24:45 PM,"548","24.9","55","1012"
01/08/2022 10:29:45 PM,"587","24.9","55","1012"
01/08/2022 10:34:45 PM,"590","25.0","55","1012"
01/08/2022 10:39:45 PM,"593","25.0","55","1012"
01/08/2022 10:44:45 PM,"609","25.0","55","1012"
01/08/2022 10:49:45 PM,"625","25.1","55","1012"
01/08/2022 10:54:45 PM,"637","25.1","55","1012"
01/08/2022 10:59:45 PM,"617","25.1","55","1012"
01/08/2022 11:04:45 PM,"639","25.1","55","1012"
01/08/2022 11:09:45 PM,"638","25.1","55","1012"
01/08/2022 11:14:45 PM,"627","25.1","55","1012"
01/08/2022 11:19:45 PM,"626","25.2","57","1012"
01/08/2022 11:24:45 PM,"763","26.1","55","1011"
01/08/2022 11:29:45 PM,"785","25.5","55","1011"
01/08/2022 11:34:45 PM,"786","25.2","56","1011"
01/08/2022 11:39:45 PM,"781","25.0","56","1011"
01/08/2022 11:44:45 PM,"795","24.9","57","1011"
01/08/2022 11:49:45 PM,"807","24.9","57","1011"
01/08/2022 11:54:45 PM,"798","24.8","57","1011"
01/08/2022 11:59:45 PM,"799","24.8","57","1011"
02/08/2022 12:04:45 AM,"740","24.8","57","1011"
02/08/2022 12:09:45 AM,"748","24.8","57","1011"
02/08/2022 12:14:45 AM,"779","24.8","57","1011"
02/08/2022 12:19:45 AM,"769","24.8","57","1011"
02/08/2022 12:24:45 AM,"738","24.8","57","1011"
02/08/2022 12:29:45 AM,"736","24.7","57","1011"
02/08/2022 12:34:45 AM,"756","24.7","57","1011"
02/08/2022 12:39:45 AM,"712","24.7","57","1011"
02/08/2022 12:44:45 AM,"732","24.7","57","1011"
02/08/2022 12:49:45 AM,"733","24.7","57","1011"
02/08/2022 12:54:45 AM,"759","24.7","57","1011"
02/08/2022 12:59:45 AM,"725","24.6","57","1011"
02/08/2022 1:04:45 AM,"665","25.2","57","1011"
02/08/2022 1:09:45 AM,"1314","25.2","58","1011"
02/08/2022 1:14:45 AM,"1263","24.9","58","1011"
02/08/2022 1:19:45 AM,"1214","24.8","58","1011"
02/08/2022 1:24:45 AM,"1234","24.7","59","1011"
02/08/2022 1:29:45 AM,"1259","24.6","59","1011"
02/08/2022 1:34:45 AM,"1272","24.5","59","1011"
02/08/2022 1:39:45 AM,"1299","24.5","59","1011"
02/08/2022 1:44:45 AM,"1287","24.5","59","1011"
02/08/2022 1:49:45 AM,"1293","24.5","59","1011"
02/08/2022 1:54:45 AM,"1277","24.5","59","1011"
02/08/2022 1:59:45 AM,"1294","24.4","59","1011"
02/08/2022 2:04:45 AM,"1293","24.4","59","1011"
02/08/2022 2:09:45 AM,"1304","24.4","59","1011"
02/08/2022 2:14:45 AM,"1293","24.4","59","1011"
02/08/2022 2:19:45 AM,"1280","24.4","59","1011"
02/08/2022 2:24:45 AM,"1278","24.4","59","1011"
02/08/2022 2:29:45 AM,"1295","24.4","59","1011"
02/08/2022 2:34:45 AM,"1307","24.4","59","1011"
02/08/2022 2:39:45 AM,"1305","24.4","59","1011"
02/08/2022 2:44:45 AM,"1266","24.4","59","1011"
02/08/2022 2:49:45 AM,"1306","24.4","59","1011"
02/08/2022 2:54:45 AM,"1329","24.4","59","1012"
02/08/2022 2:59:45 AM,"1305","24.4","59","1012"
02/08/2022 3:04:45 AM,"1302","24.4","60","1012"
02/08/2022 3:09:45 AM,"1337","24.4","59","1012"
02/08/2022 3:14:45 AM,"1332","24.4","59","1012"
02/08/2022 3:19:45 AM,"1339","24.4","59","1012"
02/08/2022 3:24:45 AM,"1334","24.4","59","1012"
02/08/2022 3:29:45 AM,"1334","24.4","59","1012"
02/08/2022 3:34:45 AM,"1335","24.5","59","1012"
02/08/2022 3:39:45 AM,"1352","24.5","59","1012"
02/08/2022 3:44:45 AM,"1341","24.4","59","1012"
02/08/2022 3:49:45 AM,"1354","24.4","59","1012"
02/08/2022 3:54:45 AM,"1363","24.4","59","1012"
02/08/2022 3:59:45 AM,"1371","24.4","60","1012"
02/08/2022 4:04:45 AM,"1368","24.4","60","1012"
02/08/2022 4:09:45 AM,"1346","24.5","59","1012"
02/08/2022 4:14:45 AM,"1378","24.5","59","1012"
02/08/2022 4:19:45 AM,"1338","24.5","59","1012"
02/08/2022 4:24:45 AM,"1340","24.5","59","1012"
02/08/2022 4:29:45 AM,"1379","24.5","59","1012"
02/08/2022 4:34:45 AM,"1335","24.4","60","1012"
02/08/2022 4:39:45 AM,"1325","24.4","59","1012"
02/08/2022 4:44:45 AM,"1371","24.4","59","1012"
02/08/2022 4:49:45 AM,"1326","24.5","59","1012"
02/08/2022 4:54:45 AM,"1302","24.5","59","1012"
02/08/2022 4:59:45 AM,"1334","24.5","59","1012"
02/08/2022 5:04:45 AM,"1323","24.5","59","1012"
02/08/2022 5:09:45 AM,"1311","24.4","59","1012"
02/08/2022 5:14:45 AM,"1289","24.5","60","1012"
02/08/2022 5:19:45 AM,"1307","24.5","60","1012"
02/08/2022 5:24:45 AM,"1316","24.5","59","1013"
02/08/2022 5:29:45 AM,"1290","24.4","59","1013"
02/08/2022 5:34:45 AM,"1274","24.5","59","1013"
02/08/2022 5:39:45 AM,"1248","24.5","59","1013"
02/08/2022 5:44:45 AM,"1262","24.5","59","1013"
02/08/2022 5:49:45 AM,"1242","24.5","59","1013"
02/08/2022 5:54:45 AM,"1240","24.5","59","1013"
02/08/2022 5:59:45 AM,"1266","24.5","59","1013"
02/08/2022 6:04:45 AM,"1215","24.5","59","1013"
02/08/2022 6:09:45 AM,"1238","24.5","59","1013"
02/08/2022 6:14:45 AM,"1193","24.4","59","1013"
02/08/2022 6:19:45 AM,"1201","24.5","59","1012"
02/08/2022 6:24:45 AM,"1225","24.5","59","1012"
02/08/2022 6:29:45 AM,"1233","24.5","59","1013"
02/08/2022 6:34:45 AM,"1235","24.5","59","1013"
02/08/2022 6:39:45 AM,"1201","24.5","59","1013"
02/08/2022 6:44:45 AM,"1217","24.5","59","1013"
02/08/2022 6:49:45 AM,"1182","24.5","59","1013"
02/08/2022 6:54:45 AM,"1191","24.5","59","1013"
02/08/2022 6:59:45 AM,"1224","24.5","59","1013"
02/08/2022 7:04:45 AM,"1211","24.5","59","1013"
02/08/2022 7:09:45 AM,"1254","24.5","59","1013"
02/08/2022 7:14:45 AM,"1226","24.5","59","1013"
02/08/2022 7:19:45 AM,"1243","24.5","59","1013"
02/08/2022 7:24:45 AM,"1272","24.5","59","1013"
02/08/2022 7:29:45 AM,"1290","24.5","59","1013"
02/08/2022 7:34:45 AM,"1290","24.5","59","1013"
02/08/2022 7:39:45 AM,"1314","24.5","59","1013"
02/08/2022 7:44:45 AM,"1319","24.5","59","1013"
02/08/2022 7:49:45 AM,"1365","24.6","59","1013"
02/08/2022 7:54:45 AM,"1379","24.6","59","1013"
02/08/2022 7:59:45 AM,"1442","24.6","59","1013"
02/08/2022 8:04:45 AM,"1467","24.6","59","1013"
02/08/2022 8:09:45 AM,"1471","24.6","60","1013"
02/08/2022 8:14:45 AM,"1490","24.6","59","1013"
02/08/2022 8:19:45 AM,"1527","24.6","60","1013"
02/08/2022 8:24:45 AM,"1476","24.6","60","1013"
02/08/2022 8:29:45 AM,"1316","24.5","59","1013"
02/08/2022 8:34:45 AM,"1203","24.5","59","1013"
02/08/2022 8:39:45 AM,"1175","24.5","59","1013"
02/08/2022 8:44:45 AM,"1088","24.5","59","1013"
02/08/2022 8:49:45 AM,"1093","24.5","59","1013"
02/08/2022 8:54:45 AM,"909","24.5","58","1013"
02/08/2022 8:59:45 AM,"657","24.1","58","1014"
02/08/2022 9:04:45 AM,"699","24.0","58","1014"
02/08/2022 9:09:45 AM,"752","24.0","59","1014"
02/08/2022 9:14:45 AM,"749","24.0","58","1014"
02/08/2022 9:19:45 AM,"716","24.0","58","1014"
02/08/2022 9:24:45 AM,"766","24.0","59","1014"
02/08/2022 9:29:45 AM,"749","24.0","59","1014"
02/08/2022 9:34:45 AM,"712","24.0","59","1014"
02/08/2022 9:39:45 AM,"621","23.8","59","1014"
02/08/2022 9:44:45 AM,"681","23.9","60","1014"
02/08/2022 9:49:45 AM,"627","23.8","59","1014"
02/08/2022 9:54:45 AM,"605","23.8","59","1014"
02/08/2022 9:59:45 AM,"621","23.8","60","1014"
02/08/2022 10:04:45 AM,"631","23.8","60","1014"
02/08/2022 10:09:45 AM,"611","23.9","60","1014"
02/08/2022 10:14:45 AM,"625","24.0","60","1014"
02/08/2022 10:19:45 AM,"594","23.9","59","1014"
02/08/2022 10:24:45 AM,"566","23.9","59","1014"
02/08/2022 10:29:45 AM,"539","23.8","59","1014"
02/08/2022 10:34:45 AM,"566","23.9","59","1014"
02/08/2022 10:39:45 AM,"546","23.9","59","1014"
02/08/2022 10:44:45 AM,"522","23.8","58","1014"
02/08/2022 10:49:45 AM,"535","23.9","58","1014"
02/08/2022 10:54:45 AM,"529","23.9","58","1014"
02/08/2022 10:59:45 AM,"515","23.8","58","1014"
02/08/2022 11:04:45 AM,"560","23.9","58","1014"
02/08/2022 11:09:45 AM,"539","23.9","58","1014"
02/08/2022 11:14:45 AM,"548","23.9","58","1014"
02/08/2022 11:19:45 AM,"525","23.9","58","1014"
02/08/2022 11:24:45 AM,"534","23.9","58","1014"
02/08/2022 11:29:45 AM,"526","23.9","58","1014"
02/08/2022 11:34:45 AM,"539","23.9","58","1014"
02/08/2022 11:39:45 AM,"524","23.9","58","1014"
02/08/2022 11:44:45 AM,"531","23.9","58","1014"
02/08/2022 11:49:45 AM,"542","23.9","57","1014"
02/08/2022 11:54:45 AM,"515","24.0","57","1014"
02/08/2022 11:59:45 AM,"532","24.0","57","1014"
02/08/2022 12:04:45 PM,"518","23.9","56","1014"
02/08/2022 12:09:45 PM,"519","23.9","56","1014"
02/08/2022 12:14:45 PM,"516","23.9","56","1014"
02/08/2022 12:19:45 PM,"509","23.9","55","1014"
02/08/2022 12:24:45 PM,"485","23.9","55","1014"
02/08/2022 12:29:45 PM,"488","23.9","55","1014"
02/08/2022 12:34:45 PM,"472","23.9","54","1014"
02/08/2022 12:39:45 PM,"475","23.9","54","1014"
02/08/2022 12:44:45 PM,"461","23.9","54","1014"
02/08/2022 12:49:45 PM,"457","23.9","53","1014"
02/08/2022 12:54:45 PM,"455","23.9","53","1014"
02/08/2022 12:59:45 PM,"449","23.9","53","1014"
02/08/2022 1:04:45 PM,"458","23.9","53","1014"
02/08/2022 1:09:45 PM,"464","23.9","53","1014"
02/08/2022 1:14:45 PM,"461","23.9","53","1014"
02/08/2022 1:19:45 PM,"490","23.9","54","1014"
02/08/2022 1:24:45 PM,"547","24.0","54","1014"
02/08/2022 1:29:45 PM,"623","24.0","54","1014"
02/08/2022 1:34:45 PM,"615","24.0","54","1014"
02/08/2022 1:39:45 PM,"635","24.0","55","1014"
02/08/2022 1:44:45 PM,"563","24.1","55","1014"
02/08/2022 1:49:45 PM,"532","24.1","55","1014"
02/08/2022 1:54:45 PM,"532","24.1","55","1014"
02/08/2022 1:59:45 PM,"511","24.1","54","1014"
02/08/2022 2:04:45 PM,"517","24.1","54","1014"
02/08/2022 2:09:45 PM,"542","24.1","54","1014"
02/08/2022 2:14:45 PM,"578","24.1","54","1014"
02/08/2022 2:19:45 PM,"655","24.2","55","1014"
02/08/2022 2:24:45 PM,"623","24.2","55","1014"
02/08/2022 2:29:45 PM,"635","24.2","55","1014"
02/08/2022 2:34:45 PM,"630","24.3","55","1014"
02/08/2022 2:39:45 PM,"701","24.3","55","1014"
02/08/2022 2:44:45 PM,"811","24.4","56","1014"
02/08/2022 2:49:45 PM,"1005","24.4","57","1014"
02/08/2022 2:54:45 PM,"1238","24.5","57","1014"
02/08/2022 2:59:45 PM,"1313","24.5","58","1014"
02/08/2022 3:04:45 PM,"1329","24.6","58","1014"
02/08/2022 3:09:45 PM,"735","24.6","56","1014"
02/08/2022 3:14:45 PM,"599","24.5","55","1014"
02/08/2022 3:19:45 PM,"482","24.6","54","1014"
02/08/2022 3:24:43 PM,"476","24.5","54","1014"
02/08/2022 3:29:43 PM,"489","24.6","54","1014"
02/08/2022 3:34:43 PM,"461","24.6","53","1014"
02/08/2022 3:39:43 PM,"486","24.6","54","1014"
02/08/2022 3:44:43 PM,"502","24.6","54","1014"
02/08/2022 3:49:43 PM,"488","24.6","54","1014"
02/08/2022 3:54:43 PM,"518","24.6","55","1014"
02/08/2022 3:59:43 PM,"541","24.6","55","1014"
02/08/2022 4:04:43 PM,"499","24.6","55","1014"
02/08/2022 4:09:43 PM,"513","24.6","55","1014"
02/08/2022 4:14:43 PM,"479","24.6","55","1014"
02/08/2022 4:19:43 PM,"491","24.6","55","1014"
02/08/2022 4:24:43 PM,"465","24.6","55","1014"
02/08/2022 4:29:43 PM,"463","24.6","54","1014"
02/08/2022 4:34:43 PM,"452","24.6","54","1014"
02/08/2022 4:39:43 PM,"485","24.6","55","1014"
02/08/2022 4:44:43 PM,"463","24.6","55","1015"
02/08/2022 4:49:43 PM,"461","24.6","55","1014"
02/08/2022 4:54:43 PM,"476","24.6","55","1014"
02/08/2022 4:59:43 PM,"468","24.7","55","1015"
02/08/2022 5:04:43 PM,"462","24.7","55","1014"
02/08/2022 5:09:43 PM,"461","24.7","55","1014"
02/08/2022 5:14:43 PM,"462","24.7","55","1014"
02/08/2022 5:19:43 PM,"445","24.8","55","1014"
02/08/2022 5:24:43 PM,"440","24.8","55","1014"
02/08/2022 5:29:43 PM,"431","24.8","55","1014"
02/08/2022 5:34:43 PM,"441","24.8","55","1015"
02/08/2022 5:39:43 PM,"431","24.8","55","1015"
02/08/2022 5:44:43 PM,"437","24.9","55","1014"
02/08/2022 5:49:43 PM,"448","24.9","54","1015"
02/08/2022 5:54:43 PM,"460","24.9","54","1014"
02/08/2022 5:59:43 PM,"440","24.9","55","1014"
02/08/2022 6:04:43 PM,"454","24.9","55","1014"
02/08/2022 6:09:43 PM,"468","24.9","55","1014"
02/08/2022 6:14:43 PM,"444","24.9","55","1015"
02/08/2022 6:19:43 PM,"456","24.9","55","1015"
02/08/2022 6:24:43 PM,"455","24.9","55","1015"
02/08/2022 6:29:43 PM,"460","24.9","55","1015"
02/08/2022 6:34:43 PM,"440","24.8","55","1014"
02/08/2022 6:39:43 PM,"464","24.8","55","1015"
02/08/2022 6:44:43 PM,"462","24.8","55","1015"
02/08/2022 6:49:43 PM,"467","24.8","55","1015"
02/08/2022 6:54:43 PM,"443","24.8","55","1015"
02/08/2022 6:59:43 PM,"458","24.7","55","1015"
02/08/2022 7:04:43 PM,"454","24.7","55","1015"
02/08/2022 7:09:43 PM,"466","24.7","56","1015"
02/08/2022 7:14:43 PM,"449","24.6","56","1015"
02/08/2022 7:19:43 PM,"459","24.6","56","1015"
02/08/2022 7:24:43 PM,"445","24.6","56","1015"
02/08/2022 7:29:43 PM,"458","24.6","56","1015"
02/08/2022 7:34:43 PM,"460","24.6","56","1015"
02/08/2022 7:39:43 PM,"453","24.7","56","1015"
02/08/2022 7:44:43 PM,"455","24.6","56","1015"
02/08/2022 7:49:43 PM,"454","24.6","56","1015"
02/08/2022 7:54:43 PM,"446","24.6","56","1015"
02/08/2022 7:59:43 PM,"466","24.6","56","1015"
02/08/2022 8:04:43 PM,"457","24.6","56","1015"
02/08/2022 8:09:43 PM,"464","24.6","57","1015"
02/08/2022 8:14:43 PM,"471","24.6","57","1015"
02/08/2022 8:19:43 PM,"468","24.7","57","1015"
02/08/2022 8:24:43 PM,"462","24.7","57","1015"
02/08/2022 8:29:43 PM,"480","24.6","57","1015"
02/08/2022 8:34:43 PM,"490","24.6","57","1015"
02/08/2022 8:39:43 PM,"477","24.6","57","1015"
02/08/2022 8:44:43 PM,"482","24.6","57","1015"
02/08/2022 8:49:43 PM,"485","24.6","57","1015"
02/08/2022 8:54:43 PM,"483","24.6","57","1015"
02/08/2022 8:59:43 PM,"507","24.6","57","1015"
02/08/2022 9:04:43 PM,"487","24.6","57","1015"
02/08/2022 9:09:43 PM,"505","24.6","58","1015"
02/08/2022 9:14:43 PM,"514","24.5","58","1015"
02/08/2022 9:19:43 PM,"507","24.6","58","1016"
02/08/2022 9:24:43 PM,"502","24.6","58","1015"
02/08/2022 9:29:43 PM,"532","24.6","58","1016"
02/08/2022 9:34:43 PM,"521","24.5","58","1016"
02/08/2022 9:39:43 PM,"509","24.5","58","1016"
02/08/2022 9:44:43 PM,"535","24.5","58","1016"
02/08/2022 9:49:43 PM,"544","24.5","58","1016"
02/08/2022 9:54:43 PM,"549","24.5","58","1016"
02/08/2022 9:59:43 PM,"545","24.5","58","1016"
02/08/2022 10:04:43 PM,"558","24.5","58","1016"
02/08/2022 10:09:43 PM,"555","24.5","58","1016"
02/08/2022 10:14:43 PM,"554","24.5","59","1016"
02/08/2022 10:19:43 PM,"587","24.4","59","1016"
02/08/2022 10:24:43 PM,"616","24.5","59","1016"
02/08/2022 10:29:43 PM,"641","24.5","59","1016"
02/08/2022 10:34:43 PM,"631","24.6","59","1016"
02/08/2022 10:39:43 PM,"662","24.6","59","1016"
02/08/2022 10:44:43 PM,"687","24.6","59","1016"
02/08/2022 10:49:43 PM,"664","24.7","59","1016"
02/08/2022 10:54:43 PM,"722","24.7","60","1016"
02/08/2022 10:59:43 PM,"713","24.7","60","1016"
02/08/2022 11:04:43 PM,"732","24.7","60","1016"
02/08/2022 11:09:43 PM,"746","24.7","59","1016"
02/08/2022 11:14:43 PM,"763","24.7","59","1016"
02/08/2022 11:19:43 PM,"769","24.7","59","1016"
02/08/2022 11:24:43 PM,"798","24.7","59","1016"
02/08/2022 11:29:43 PM,"782","24.7","59","1016"
02/08/2022 11:34:43 PM,"791","24.7","59","1016"
02/08/2022 11:39:43 PM,"792","24.6","59","1016"
02/08/2022 11:44:43 PM,"804","24.7","59","1016"
02/08/2022 11:49:43 PM,"815","24.6","59","1016"
02/08/2022 11:54:43 PM,"804","24.6","59","1016"
02/08/2022 11:59:43 PM,"821","24.6","59","1016"
03/08/2022 12:04:43 AM,"820","24.6","59","1016"
03/08/2022 12:09:43 AM,"821","24.6","59","1016"
03/08/2022 12:14:43 AM,"813","24.6","59","1016"
03/08/2022 12:19:43 AM,"809","24.6","59","1016"
03/08/2022 12:24:43 AM,"814","24.6","59","1016"
03/08/2022 12:29:43 AM,"824","24.6","59","1016"
03/08/2022 12:34:43 AM,"824","24.6","59","1016"
03/08/2022 12:39:43 AM,"831","24.6","59","1016"
03/08/2022 12:44:43 AM,"833","24.6","59","1016"
03/08/2022 12:49:43 AM,"813","24.6","59","1016"
03/08/2022 12:54:43 AM,"817","24.6","59","1016"
03/08/2022 12:59:43 AM,"841","24.6","59","1016"
03/08/2022 1:04:43 AM,"836","24.5","59","1016"
03/08/2022 1:09:43 AM,"816","24.5","59","1016"
03/08/2022 1:14:43 AM,"811","24.5","59","1016"
03/08/2022 1:19:43 AM,"803","24.5","59","1016"
03/08/2022 1:24:43 AM,"857","24.6","59","1016"
03/08/2022 1:29:43 AM,"861","24.6","59","1016"
03/08/2022 1:34:43 AM,"880","24.6","59","1016"
03/08/2022 1:39:43 AM,"863","24.6","59","1017"
03/08/2022 1:44:43 AM,"876","24.6","59","1017"
03/08/2022 1:49:43 AM,"848","24.6","59","1017"
03/08/2022 1:54:43 AM,"853","24.6","59","1017"
03/08/2022 1:59:43 AM,"850","24.6","59","1017"
03/08/2022 2:04:43 AM,"804","24.6","59","1017"
03/08/2022 2:09:43 AM,"764","24.6","59","1017"
03/08/2022 2:14:43 AM,"763","24.5","59","1017"
03/08/2022 2:19:43 AM,"722","24.5","59","1017"
03/08/2022 2:24:43 AM,"718","24.5","59","1017"
03/08/2022 2:29:43 AM,"724","24.5","59","1017"
03/08/2022 2:34:43 AM,"727","24.5","59","1017"
03/08/2022 2:39:43 AM,"703","24.4","59","1017"
03/08/2022 2:44:43 AM,"744","24.4","58","1017"
03/08/2022 2:49:43 AM,"735","24.4","58","1017"
03/08/2022 2:54:43 AM,"722","24.4","58","1017"
03/08/2022 2:59:43 AM,"698","24.4","58","1017"
03/08/2022 3:04:43 AM,"723","24.4","58","1017"
03/08/2022 3:09:43 AM,"739","24.4","58","1017"
03/08/2022 3:14:43 AM,"748","24.4","58","1017"
03/08/2022 3:19:43 AM,"713","24.4","58","1017"
03/08/2022 3:24:43 AM,"659","24.4","57","1017"
03/08/2022 3:29:43 AM,"673","24.3","57","1017"
03/08/2022 3:34:43 AM,"672","24.3","57","1017"
03/08/2022 3:39:43 AM,"675","24.3","57","1017"
03/08/2022 3:44:43 AM,"649","24.3","57","1017"
03/08/2022 3:49:43 AM,"640","24.2","57","1017"
03/08/2022 3:54:43 AM,"622","24.2","57","1017"
03/08/2022 3:59:43 AM,"633","24.1","57","1017"
03/08/2022 4:04:43 AM,"588","24.2","56","1017"
03/08/2022 4:09:43 AM,"612","24.1","56","1017"
03/08/2022 4:14:43 AM,"628","24.1","56","1017"
03/08/2022 4:19:43 AM,"606","24.1","56","1017"
03/08/2022 4:24:43 AM,"613","24.1","56","1017"
03/08/2022 4:29:43 AM,"603","24.1","56","1017"
